iid,gcd,student_entity_id,total_minutes,content_progress
CUR2OC,GRADE1,9126701,1992,0.723
CUR2OC,GRADE1,9121443,3297,1
CUR2OC,GRADE1,9077007,2528,0.852
CUR2OC,GRADE1,9112987,2205,1
CUR2OC,GRADE1,9100812,1056,0.347
CUR2OC,GRADE1,9108738,2318,0.863
CUR2OC,GRADE1,9072189,1779,1
CUR2OC,GRADE1,9118716,2438,0.898
CUR2OC,GRADE1,9149402,2576,1
CUR2OC,GRADE1,9085997,1647,0.845
CUR2OC,GRADE1,9078276,2142,1
CUR2OC,GRADE1,9112904,1969,0.779
CUR2OC,GRADE1,9077330,1481,0.957
CUR2OC,GRADE1,9072643,1707,1
CUR2OC,GRADE1,9119489,2028,1
CUR2OC,GRADE1,9149403,3011,1
CUR2OC,GRADE1,9151684,2003,0.797
CUR2OC,GRADE1,9130913,1822,0.978
CUR2OC,GRADE1,9076968,1934,1
CUR2OC,GRADE1,9077005,2088,1
CUR2OC,GRADE1,9112725,0,0
CUR2OC,GRADE1,9108795,1677,1
CUR2OC,GRADE1,9149401,2590,1
CUR2OC,GRADE1,9085995,2811,1
CUR2OC,GRADE1,9104687,1496,0.422
CUR2OC,GRADE1,9117731,1559,1
CUR2OC,GRADE1,9151081,2130,1
CUR2OC,GRADE1,9121427,1503,0.507
CUR2OC,GRADE1,9121442,2908,1
CUR2OC,GRADE1,9076943,4513,1
CUR2OC,GRADE1,9077024,2037,1
BEL2LR,GRADE2,9113846,2247,1
GAR2OD,GRADE2,9091740,2894,1
LAK2LM,GRADE1,10444151,123,0.054
LAK2LM,GRADE2,9113555,0,0
BEL2LR,GRADE2,9139064,1340,0.439
BEL2LR,GRADE1,9117556,192,0.044
WOO2LM,GRADE2,9144367,3090,0.768
BEL2LR,GRADE1,9075251,1562,1
LAK2LM,GRADE1,9134955,1313,0.88
WOO2LM,GRADE1,9084455,1746,0.619
WOO2LM,GRADE1,9135200,2259,1
GAR2OD,GRADE1,9078197,1430,0.528
LAK2LM,GRADE1,9135523,58,0.018
LAK2LM,GRADE1,9087087,75,0.028
SAF2OD,GRADE1,9073977,2343,1
SAF2OD,GRADE1,9120169,1723,1
SAF2OD,GRADE1,9138141,1549,0.556
SAF2OD,GRADE1,9069210,2651,1
SAF2OD,GRADE1,9151000,1795,0.577
SAF2OD,GRADE1,9595637,1660,0.497
SAF2OD,GRADE1,9075456,1614,0.739
SAF2OD,GRADE1,9120365,1017,0.277
SAF2OD,GRADE1,9113628,1436,0.645
SAF2OD,GRADE1,9595403,2745,1
SAF2OD,GRADE1,9140006,1780,0.941
SAF2OD,GRADE1,9078320,2361,1
SAF2OD,GRADE1,9595380,1986,0.777
SAF2OD,GRADE1,9142807,1739,0.967
SAF2OD,GRADE1,9119024,1621,0.898
SAF2OD,GRADE1,9126808,2431,0.976
SAF2OD,GRADE1,9093445,2212,1
SAF2OD,GRADE1,9148974,1583,0.58
SAF2OD,GRADE1,9595528,2665,1
SAF2OD,GRADE1,9595619,1124,0.373
SAF2OD,GRADE1,9077103,1410,0.387
SAF2OD,GRADE1,9123065,2163,1
SAF2OD,GRADE1,9113584,2475,0.887
SAF2OD,GRADE1,9114204,1315,0.335
SAF2OD,GRADE1,9595534,2013,1
SAF2OD,GRADE1,9143644,1266,0.244
SAF2OD,GRADE1,9152727,1847,1
SAF2OD,GRADE1,9110474,3079,1
SAF2OD,GRADE1,9152034,1449,0.49
SAF2OD,GRADE1,9093348,1717,1
SAF2OD,GRADE1,9093559,1395,0.873
SAF2OD,GRADE1,9093598,1482,0.866
SAF2OD,GRADE1,9093525,1719,0.575
SAF2OD,GRADE1,9149151,1055,0.528
SAF2OD,GRADE1,9113772,2085,1
SAF2OD,GRADE1,9112490,1497,0.709
SAF2OD,GRADE1,9141491,1917,0.976
SAF2OD,GRADE1,9141198,1266,0.654
SAF2OD,GRADE1,9080877,1214,0.42
SAF2OD,GRADE1,9083310,1798,1
SAF2OD,GRADE1,9140866,1659,1
SAF2OD,GRADE1,9595315,1942,1
SAF2OD,GRADE1,9075501,2087,0.863
SAF2OD,GRADE1,9138418,1837,1
SAF2OD,GRADE1,9093346,1095,0.579
SAF2OD,GRADE1,9093342,2838,0.8
SAF2OD,GRADE1,9093426,1776,1
SAF2OD,GRADE1,9595428,1539,1
SAF2OD,GRADE1,9114745,1644,0.499
SAF2OD,GRADE1,9595401,1292,0.251
SAF2OD,GRADE1,9595383,1425,0.457
SAF2OD,GRADE1,9141203,1740,1
SAF2OD,GRADE2,10444159,488,0.225
SAF2OD,GRADE1,9115156,511,0.478
LAK2LM,GRADE1,9099771,389,0.117
LAK2LM,GRADE1,9091469,241,0.135
LAK2LM,GRADE1,9142131,0,0
LAK2LM,GRADE1,9071128,4,0
LAK2LM,GRADE1,9113976,194,0.049
LAK2LM,GRADE1,9110960,7,0
WOO2LM,GRADE1,9152382,2260,0.798
BEL2LR,GRADE1,9115676,1684,1
WOO2LM,GRADE1,9120356,2211,0.76
WOO2LM,GRADE1,9076913,2273,1
WOO2LM,GRADE1,9076907,3139,1
WOO2LM,GRADE1,9133725,1041,0.326
WOO2LM,GRADE1,9133574,2475,1
WOO2LM,GRADE1,9086026,2332,0.946
WOO2LM,GRADE1,9138226,2001,1
WOO2LM,GRADE1,9119139,2100,0.512
WOO2LM,GRADE1,9140911,2583,1
WOO2LM,GRADE1,9076910,1254,0.406
WOO2LM,GRADE1,9133560,2295,0.945
WOO2LM,GRADE1,9086850,2256,1
WOO2LM,GRADE1,9112996,2787,0.605
WOO2LM,GRADE1,9113247,1685,0.464
WOO2LM,GRADE1,9118944,2346,1
WOO2LM,GRADE1,9149472,2571,0.781
WOO2LM,GRADE2,9073779,3479,1
LAK2LM,GRADE1,9094471,136,0.042
SAF2OD,GRADE1,9127436,51,0.009
SHO2LM,GRADE1,9595391,2069,1
PIN2LV,GRADE1,9148024,0,0
PIN2LV,GRADE1,9112208,0,0
SAF2OD,GRADE2,9135216,0,0
SAF2OD,GRADE1,9143279,1146,0.554
SHO2LM,GRADE1,9096556,1279,0.699
SHO2LM,GRADE1,9088479,3031,0.842
SHO2LM,GRADE1,9140894,1401,0.436
SHO2LM,GRADE1,9135459,1504,0.612
SHO2LM,GRADE1,9139170,2947,1
SHO2LM,GRADE1,9089904,1386,0.68
SHO2LM,GRADE1,9090322,1407,1
GAR2OD,GRADE1,9115110,1939,1
BEL2LR,GRADE1,9142861,2030,1
BEL2LR,GRADE1,9114200,1962,1
BEL2LR,GRADE1,9121461,2024,0.769
BEL2LR,GRADE1,10587558,107,0.06
BEL2LR,GRADE1,9091901,1993,0.8
WOO2LM,GRADE1,9073123,2420,0.694
WOO2LM,GRADE1,9142186,1247,0.453
LAK2LM,GRADE1,9072349,0,0
BEL2LR,GRADE1,9139572,1774,0.471
BEL2LR,GRADE1,9143323,2392,1
BEL2LR,GRADE1,9139041,1843,0.88
BEL2LR,GRADE1,9093102,2394,1
BEL2LR,GRADE1,9118068,1756,1
BEL2LR,GRADE1,9084723,2091,1
BEL2LR,GRADE1,9152080,2124,1
BEL2LR,GRADE1,9106147,2083,0.838
BEL2LR,GRADE1,9118436,771,0.232
BEL2LR,GRADE1,9097662,2517,1
BEL2LR,GRADE1,9083119,1326,0.579
BEL2LR,GRADE1,9081741,1753,0.727
BEL2LR,GRADE1,9118108,1796,0.412
BEL2LR,GRADE1,9141708,2090,0.861
BEL2LR,GRADE1,9092286,2174,1
BEL2LR,GRADE1,9093183,1844,0.755
SHO2LM,GRADE1,9088467,2203,1
SHO2LM,GRADE1,9088487,2547,1
SHO2LM,GRADE1,9076855,1758,1
SHO2LM,GRADE1,9092797,1826,1
SHO2LM,GRADE1,9152709,1916,1
SHO2LM,GRADE1,9070630,2365,1
SHO2LM,GRADE1,9068594,1738,1
SHO2LM,GRADE1,9138801,1686,1
SHO2LM,GRADE1,9139169,1471,1
SHO2LM,GRADE1,9084013,2150,1
SHO2LM,GRADE1,9092295,2021,1
SHO2LM,GRADE1,9139495,1924,1
SHO2LM,GRADE1,9084030,1500,0.619
SHO2LM,GRADE1,9085223,1615,0.8
SHO2LM,GRADE1,9085052,2264,1
SHO2LM,GRADE1,9084715,1247,0.272
SHO2LM,GRADE1,9146725,1375,0.436
SHO2LM,GRADE1,9090953,1973,1
SHO2LM,GRADE1,9092324,1258,0.429
SHO2LM,GRADE1,10447263,303,0.1
SHO2LM,GRADE1,9117587,2530,1
SHO2LM,GRADE1,9117589,2307,0.88
SHO2LM,GRADE1,9084229,2078,1
SHO2LM,GRADE1,9088651,1221,0.638
SHO2LM,GRADE1,9151868,2228,1
SHO2LM,GRADE1,9083110,1785,0.704
BEL2LR,GRADE1,9149491,1412,1
BEL2LR,GRADE1,9143204,1530,0.633
BEL2LR,GRADE1,9118424,1751,1
BEL2LR,GRADE1,9088066,2555,1
BEL2LR,GRADE1,9081700,2724,1
BEL2LR,GRADE1,9141592,1994,0.819
BEL2LR,GRADE1,9118061,1967,0.847
BEL2LR,GRADE1,9118532,2146,1
BEL2LR,GRADE1,9118427,1886,1
BEL2LR,GRADE1,9116205,1677,0.563
BEL2LR,GRADE1,9118682,1792,0.69
BEL2LR,GRADE1,9100429,2051,1
BEL2LR,GRADE1,9081926,2323,1
BEL2LR,GRADE1,9118590,0,0
BEL2LR,GRADE1,9068465,1771,0.694
BEL2LR,GRADE1,9152030,1714,0.661
BEL2LR,GRADE1,9118420,2019,0.992
BEL2LR,GRADE1,9116208,2360,0.868
BEL2LR,GRADE1,9087503,1651,0.542
BEL2LR,GRADE1,9083270,1329,0.753
BEL2LR,GRADE1,9141692,1430,0.389
BEL2LR,GRADE1,9084215,2914,1
BEL2LR,GRADE1,9143256,3040,1
BEL2LR,GRADE1,9142166,1964,0.809
BEL2LR,GRADE1,9118533,1996,1
BEL2LR,GRADE1,9081738,2125,0.631
BEL2LR,GRADE1,9074185,2481,1
CUR2OC,GRADE1,9072409,3474,1
CUR2OC,GRADE2,10520802,673,0.366
CUR2OC,GRADE1,9117933,616,0.419
CUR2OC,GRADE1,9133687,992,0.706
CUR2OC,GRADE1,9133682,2507,1
CUR2OC,GRADE1,9112272,2383,1
CUR2OC,GRADE1,9149872,1868,0.725
CUR2OC,GRADE1,9088436,1956,1
CUR2OC,GRADE1,9076818,2518,1
CUR2OC,GRADE1,9249044,2806,1
CUR2OC,GRADE1,9100391,2955,1
CUR2OC,GRADE1,9118767,1874,0.985
CUR2OC,GRADE1,9076937,1824,1
CUR2OC,GRADE1,9119640,0,0
CUR2OC,GRADE1,9119757,1358,0.811
CUR2OC,GRADE1,9151531,2253,1
CUR2OC,GRADE1,9147028,3029,0.774
CUR2OC,GRADE1,9117031,1883,0.584
CUR2OC,GRADE2,9115256,3123,1
CUR2OC,GRADE1,9140011,1780,1
CUR2OC,GRADE1,9249738,1625,0.53
CUR2OC,GRADE1,9249739,1740,0.446
CUR2OC,GRADE2,9070626,1523,0.191
CUR2OC,GRADE1,9143440,2135,1
CUR2OC,GRADE1,9076565,1677,1
CUR2OC,GRADE1,9143449,2039,1
CUR2OC,GRADE1,9143444,2098,1
BEL2LR,GRADE1,9123637,2121,0.868
BEL2LR,GRADE1,9123718,2386,0.84
BEL2LR,GRADE1,9141767,1542,0.572
GAR2OD,GRADE1,9101662,1230,0.347
BEL2LR,GRADE1,9111517,1888,1
WOO2LM,GRADE1,9141818,3677,1
WOO2LM,GRADE1,9141636,2303,1
WOO2LM,GRADE1,9149325,2614,1
LAK2LM,GRADE1,9072729,0,0
LAK2LM,GRADE1,9082950,151,0.075
LAK2LM,GRADE1,9143816,800,0.23
LAK2LM,GRADE1,9113551,67,0.02
LAK2LM,GRADE1,9113545,168,0.049
LAK2LM,GRADE1,9121314,55,0.009
LAK2LM,GRADE1,9148038,114,0.037
LAK2LM,GRADE1,9085549,30,0.011
WOO2LM,GRADE1,9094668,729,0.269
LAK2LM,GRADE1,9112516,0,0
LAK2LM,GRADE1,9117974,153,0.093
BEL2LR,GRADE1,9076773,1826,0.586
BEL2LR,GRADE2,9109558,3326,0.681
BEL2LR,GRADE2,9137441,2499,0.627
BEL2LR,GRADE1,9069059,1316,0.441
BEL2LR,GRADE1,9076741,1788,0.767
BEL2LR,GRADE2,9113330,0,0
WOO2LM,GRADE1,9129479,2527,0.601
GAR2OD,GRADE1,9091214,1937,1
GAR2OD,GRADE1,9120583,1984,1
GAR2OD,GRADE1,9149815,1542,0.521
GAR2OD,GRADE1,9096127,1923,0.934
GAR2OD,GRADE1,9099085,2186,0.817
GAR2OD,GRADE1,9075999,2134,1
GAR2OD,GRADE1,9076586,1703,0.401
GAR2OD,GRADE1,9076573,1489,0.631
GAR2OD,GRADE1,9135461,1721,0.849
GAR2OD,GRADE1,9135699,1735,0.69
GAR2OD,GRADE1,9141193,2076,1
GAR2OD,GRADE1,9141175,3112,0.896
GAR2OD,GRADE1,9139862,1495,0.429
GAR2OD,GRADE1,9151266,2977,1
GAR2OD,GRADE2,9099876,2957,1
GAR2OD,GRADE1,9068699,1791,1
GAR2OD,GRADE1,9099704,199,0.061
GAR2OD,GRADE1,9076678,2070,0.847
GAR2OD,GRADE1,9116064,1976,0.537
GAR2OD,GRADE1,9118454,3153,0.892
GAR2OD,GRADE1,9076835,1980,1
GAR2OD,GRADE1,9075424,1316,0.354
SHO2LM,GRADE1,9092294,2471,1
SHO2LM,GRADE1,9092285,1363,0.713
SHO2LM,GRADE1,9152182,2145,1
SHO2LM,GRADE1,9139157,2025,1
SHO2LM,GRADE1,9139166,1121,0.507
SHO2LM,GRADE1,9139128,0,0
SHO2LM,GRADE1,9117585,1994,1
SHO2LM,GRADE1,9077471,2825,1
SHO2LM,GRADE1,9094215,4608,0.894
SHO2LM,GRADE1,9082862,1701,0.565
SHO2LM,GRADE1,9092344,1748,1
SHO2LM,GRADE1,9068255,1219,0.685
SHO2LM,GRADE1,9128328,2185,0.821
SHO2LM,GRADE1,9138800,0,0
SHO2LM,GRADE1,9138539,1948,1
SHO2LM,GRADE1,9084001,2054,1
SHO2LM,GRADE1,9083933,1592,1
SHO2LM,GRADE1,9086321,1325,0.446
SHO2LM,GRADE1,9129112,2809,1
SAF2OD,GRADE1,9595290,2399,1
SAF2OD,GRADE1,9646053,1421,0.34
PIN2LV,GRADE1,9137729,41,0.007
PIN2LV,GRADE1,9141898,701,0.415
SAF2OD,GRADE1,9141620,1422,0.605
SHO2LM,GRADE1,9142750,1507,0.615
SHO2LM,GRADE1,9142756,0,0
SHO2LM,GRADE1,9142749,2010,1
FAI2LN,GRADE2,9118849,898,0.221
FAI2LN,GRADE2,9119180,341,0.147
LYN2LM,GRADE2,9079210,2262,0.691
FAI2LN,GRADE2,9135631,766,0.221
FAI2LN,GRADE2,9089920,354,0.074
MOU2LN,GRADE1,9076279,2039,1
FAI2LN,GRADE2,9120590,495,0.193
MOU2LN,GRADE2,9118012,2795,0.832
FAI2LN,GRADE2,9147660,556,0.221
CYP2OC,GRADE2,9150694,2738,0.915
CYP2OC,GRADE2,9111625,2316,1
GAR2OD,GRADE1,9075417,2856,1
GAR2OD,GRADE1,9141161,992,0.406
GAR2OD,GRADE1,9141174,2601,1
GAR2OD,GRADE1,9140772,0,0
GAR2OD,GRADE1,9140770,2470,1
GAR2OD,GRADE1,9150030,2399,0.601
GAR2OD,GRADE1,9150247,2234,1
GAR2OD,GRADE1,9143692,1257,0.577
GAR2OD,GRADE1,9099872,2891,1
GAR2OD,GRADE1,9112968,1904,0.77
GAR2OD,GRADE1,9112979,2697,1
GAR2OD,GRADE1,9068442,1596,0.633
GAR2OD,GRADE2,9070435,1774,0.354
GAR2OD,GRADE1,9075625,1599,1
WOO2LM,GRADE1,9170773,2786,1
LAK2LM,GRADE1,9077723,65,0.035
LAK2LM,GRADE1,9076617,0,0
LAK2LM,GRADE1,9076608,58,0.028
LAK2LM,GRADE1,9076535,21,0.014
LAK2LM,GRADE1,9170624,41,0
LAK2LM,GRADE1,9076601,0,0
GAR2OD,GRADE1,9135614,1951,1
LAK2LM,GRADE1,9815037,0,0
LAK2LM,GRADE1,9114462,0,0
WOO2LM,GRADE1,9119905,773,0.373
SHO2LM,GRADE1,9142752,2453,1
SHO2LM,GRADE1,9142755,1819,1
SHO2LM,GRADE1,9142751,1999,1
SHO2LM,GRADE1,9141874,2469,0.878
SHO2LM,GRADE1,9089061,1734,0.249
SHO2LM,GRADE2,9151148,2836,1
SHO2LM,GRADE2,9131744,1971,0.755
SHO2LM,GRADE1,9102291,891,0.34
PIN2LV,GRADE1,9113491,0,0
SHO2LM,GRADE1,9117445,2028,1
PIN2LV,GRADE1,9095170,270,0.141
SAF2OD,GRADE1,9129529,1674,0.748
SAF2OD,GRADE1,9595245,1847,1
PIN2LV,GRADE1,9076706,80,0.051
PIN2LV,GRADE1,9076683,1454,1
PIN2LV,GRADE1,9076666,0,0
PIN2LV,GRADE1,9077794,30,0.007
PIN2LV,GRADE2,9082808,44,0.012
SAF2OD,GRADE1,9076490,1075,0.271
SHO2LM,GRADE1,9101884,519,0.15
BEL2LS,GRADE2,9109900,0,0
TAR2OC,GRADE2,9115094,1029,0.282
LEI2LS,GRADE2,10421612,1276,0.409
TAR2OC,GRADE2,9077045,2188,0.722
BEL2LS,GRADE2,9113837,3764,1
AZA2LN,GRADE2,9143835,1199,0.278
TAR2OC,GRADE2,9139209,540,0.223
AZA2LN,GRADE2,9126304,467,0.225
SHO2LM,GRADE1,9069186,2254,1
SHO2LM,GRADE1,9077948,2348,1
SHO2LM,GRADE1,9077852,1637,1
SHO2LM,GRADE1,9077848,1643,0.88
SAF2OD,GRADE1,9595420,367,0.077
SHO2LM,GRADE1,9113892,1480,0.523
PIN2LV,GRADE1,9147004,154,0.072
SHO2LM,GRADE1,9172267,459,0.22
PIN2LV,GRADE1,9087319,73,0.028
PIN2LV,GRADE1,9148077,0,0
PIN2LV,GRADE1,9143786,1015,0.858
PIN2LV,GRADE1,9139425,0,0
PIN2LV,GRADE1,9148082,162,0.047
PIN2LV,GRADE2,9112266,0,0
PIN2LV,GRADE1,9147749,1217,0.622
SAF2OD,GRADE1,9148026,1537,0.49
SAF2OD,GRADE1,9147979,2760,1
SAF2OD,GRADE1,9147991,1964,1
SAF2OD,GRADE1,9148797,1551,0.896
SAF2OD,GRADE1,9149320,1721,0.727
SAF2OD,GRADE1,9149323,2749,0.805
SAF2OD,GRADE1,9149351,1818,0.898
SAF2OD,GRADE1,9148187,2761,0.922
SHO2LM,GRADE1,9148709,1644,0.941
SHO2LM,GRADE2,9147988,2311,0.735
SHO2LM,GRADE1,9147995,1365,0.523
WOO2LM,GRADE1,9115129,198,0.063
WOO2LM,GRADE1,9092054,2686,1
WOO2LM,GRADE1,9076673,1888,0.511
BEL2LR,GRADE1,9148008,2403,0.835
BEL2LR,GRADE1,9147671,2387,0.99
BEL2LR,GRADE1,9149356,1387,1
GAR2OD,GRADE1,9147227,2378,1
BEL2LR,GRADE1,9145503,1969,0.939
GAR2OD,GRADE2,9146646,0,0
GAR2OD,GRADE2,9089470,1762,0.375
GAR2OD,GRADE1,9135347,1200,0.316
GAR2OD,GRADE2,9148153,4248,0.901
LAK2LM,GRADE1,9140318,191,0.159
BEL2LR,GRADE1,9080086,1922,1
LAK2LM,GRADE1,9149371,382,0.211
LAK2LM,GRADE1,9146279,0,0
GAR2OD,GRADE1,9139369,1617,0.648
WOO2LM,GRADE1,9142890,1663,0.455
WOO2LM,GRADE1,9139259,1704,0.798
BEL2LR,GRADE1,9143265,2792,0.88
BEL2LR,GRADE1,9143432,1951,0.65
BEL2LR,GRADE1,9143699,1889,0.894
BEL2LR,GRADE1,9143175,2409,1
WOO2LM,GRADE1,9102267,714,0.286
GAR2OD,GRADE1,9076868,1929,1
GAR2OD,GRADE1,9135308,2092,0.697
GAR2OD,GRADE1,9089739,1336,1
GAR2OD,GRADE1,9149816,2070,1
GAR2OD,GRADE1,9081911,1295,0.361
GAR2OD,GRADE1,9121434,1696,1
GAR2OD,GRADE1,9075428,2233,1
GAR2OD,GRADE1,9079654,1983,1
GAR2OD,GRADE1,9071320,1375,0.297
GAR2OD,GRADE1,9076880,2007,1
GAR2OD,GRADE1,9110728,2442,1
GAR2OD,GRADE1,9111048,1924,0.704
GAR2OD,GRADE1,9119426,2083,1
GAR2OD,GRADE1,9142758,988,0.429
GAR2OD,GRADE1,9142762,1834,0.575
GAR2OD,GRADE1,9142974,1814,0.776
GAR2OD,GRADE1,9083466,1729,0.88
GAR2OD,GRADE1,9083527,1868,0.586
GAR2OD,GRADE1,9085348,1975,0.762
GAR2OD,GRADE1,9077912,2910,0.997
GAR2OD,GRADE1,9088889,0,0
GAR2OD,GRADE1,9112539,1919,0.701
GAR2OD,GRADE1,9115089,1380,0.279
GAR2OD,GRADE1,9079641,2193,1
GAR2OD,GRADE1,9110856,1994,1
GAR2OD,GRADE1,9111055,1112,0.46
GAR2OD,GRADE1,9119381,2257,1
GAR2OD,GRADE1,9121157,1976,0.673
GAR2OD,GRADE1,9142536,2435,1
GAR2OD,GRADE1,9142581,2204,1
GAR2OD,GRADE1,9085327,1561,0.486
GAR2OD,GRADE1,9595572,138,0
GAR2OD,GRADE1,9170911,1587,0.551
WOO2LM,GRADE1,9140232,2618,0.824
LAK2LM,GRADE1,9101882,8,0
LAK2LM,GRADE1,9143118,345,0.157
WOO2LM,GRADE1,9143411,2347,0.478
BEL2LR,GRADE1,9068133,1823,0.704
BEL2LR,GRADE1,9126381,1656,0.377
LAK2LM,GRADE1,9068121,48,0.023
GAR2OD,GRADE1,9068141,1468,0.824
GAR2OD,GRADE1,9070980,1941,0.892
GAR2OD,GRADE2,9068865,1721,0.461
LAK2LM,GRADE1,9089655,341,0.159
LAK2LM,GRADE1,9125794,14,0
LAK2LM,GRADE2,9125614,487,0.411
LAK2LM,GRADE1,9112497,13,0.002
LAK2LM,GRADE1,9249639,8,0
CUR2OC,GRADE1,9143438,1638,0.337
CUR2OC,GRADE1,9143442,2996,1
CUR2OC,GRADE1,9143437,1854,0.774
CUR2OC,GRADE1,9143443,1843,0.84
CUR2OC,GRADE1,9143474,0,0
CUR2OC,GRADE2,9114793,2573,0.864
CUR2OC,GRADE1,9142738,1730,1
CUR2OC,GRADE1,9142786,1312,0.441
CUR2OC,GRADE1,9142668,2225,1
CUR2OC,GRADE1,9142643,1464,0.842
CUR2OC,GRADE1,10534626,687,0.539
CUR2OC,GRADE2,10534624,480,0.161
CUR2OC,GRADE2,9076582,0,0
CUR2OC,GRADE2,9076441,3344,0.971
CUR2OC,GRADE1,9151864,1973,0.87
CUR2OC,GRADE1,9077447,2007,1
CUR2OC,GRADE1,9093586,2247,0.847
CUR2OC,GRADE1,9147712,1628,1
CUR2OC,GRADE1,9149091,1319,0.941
CUR2OC,GRADE1,9147725,2850,1
CUR2OC,GRADE1,9147896,1528,0.542
WOO2LM,GRADE1,9089715,1893,0.673
LAK2LM,GRADE1,9125758,288,0.159
LAK2LM,GRADE1,9113493,55,0.033
WOO2LM,GRADE1,9068530,2693,0.96
LAK2LM,GRADE1,9074146,276,0.131
WOO2LM,GRADE1,9140226,2529,1
WOO2LM,GRADE1,9142361,1158,0.575
WOO2LM,GRADE1,9068902,2263,0.57
WOO2LM,GRADE1,9126412,2492,0.84
WOO2LM,GRADE1,9068955,2590,1
WOO2LM,GRADE1,9126343,260,0.126
WOO2LM,GRADE2,9070953,2878,0.639
WOO2LM,GRADE1,9137361,1524,0.354
BEL2LR,GRADE1,9137377,1294,0.554
BEL2LR,GRADE1,9137440,1633,0.866
LAK2LM,GRADE1,9139136,0,0
GAR2OD,GRADE1,9121052,1423,0.539
LAK2LM,GRADE1,9139465,68,0.028
WOO2LM,GRADE1,9137615,1610,0.427
WOO2LM,GRADE1,9139138,2376,0.38
WOO2LM,GRADE1,10560568,541,0.256
PIN2LV,GRADE1,9123633,490,0.406
SAF2OD,GRADE1,9143693,1582,0.748
PIN2LV,GRADE1,9101974,267,0.15
PIN2LV,GRADE1,9101963,565,0.347
PIN2LV,GRADE1,9101893,776,0.474
SAF2OD,GRADE1,9595562,1374,0.481
SAF2OD,GRADE1,9595563,2098,0.905
SHO2LM,GRADE1,9118007,1325,0.924
SHO2LM,GRADE1,9101626,1111,0.575
SHO2LM,GRADE1,9102004,1754,0.635
SHO2LM,GRADE1,9142463,2226,0.668
PIN2LV,GRADE1,9074345,53,0.018
SHO2LM,GRADE1,9151118,1720,1
PIN2LV,GRADE1,9068861,226,0.152
SHO2LM,GRADE2,9077159,526,0.05
PIN2LV,GRADE1,9069006,60,0.042
PIN2LV,GRADE1,9069019,0,0
PIN2LV,GRADE1,9126570,0,0
PIN2LV,GRADE1,9126510,18,0
PIN2LV,GRADE1,9069058,0,0
LEA2LN,GRADE2,9509062,1655,0.586
LEA2LN,GRADE1,9137485,1981,0.521
LEA2LN,GRADE1,9139514,1445,0.513
LEA2LN,GRADE1,9137331,1415,0.492
LEA2LN,GRADE1,9138305,2380,1
LEA2LN,GRADE1,9139505,1518,0.751
LEA2LN,GRADE1,9085922,1625,0.558
PER2LN,GRADE1,9146422,2038,0.669
LEA2LN,GRADE2,9116211,215,0.06
LEA2LN,GRADE1,9086338,1931,0.758
LEA2LN,GRADE1,9138240,1315,0.528
LEA2LN,GRADE1,9071151,1506,0.88
LEA2LN,GRADE1,9117792,2016,1
GUL2LN,GRADE1,9074696,2357,1
GUL2LN,GRADE1,9147362,2801,0.53
HIG2OC,GRADE1,9149652,1075,0.474
BAR2LT,GRADE1,9149920,0,0
HIG2OC,GRADE2,9113492,1369,0.465
HIG2OC,GRADE1,9172207,1700,0.884
HIG2OC,GRADE2,9140372,2845,1
HIG2OC,GRADE1,9135388,3896,1
SKY2LU,GRADE2,9150948,460,0.185
SKY2LU,GRADE1,9068238,158,0.117
SKY2LU,GRADE1,9137746,459,0.152
HIG2OC,GRADE2,9296844,1804,0.808
SEV2LM,GRADE2,9117918,1948,0.5
HIG2LS,GRADE2,9068884,705,0.149
MCM2LR,GRADE2,9109613,1651,0.558
MCM2LR,GRADE2,9070813,1394,0.441
MCM2LR,GRADE2,9109616,1701,0.372
SEV2LM,GRADE2,9142556,1498,0.288
NOR2LM,GRADE2,9137738,539,0.12
NOR2LM,GRADE1,9379714,1804,0.42
NOR2LM,GRADE2,9108851,3544,1
SEV2LM,GRADE2,9091102,2308,0.552
MCM2LR,GRADE2,10321349,1091,0.366
SEV2LM,GRADE1,9846066,1811,0.274
SEV2LM,GRADE2,9139585,28,0
SEV2LM,GRADE2,9138818,3587,1
HIG2LS,GRADE2,9113051,496,0.217
PIN2LV,GRADE1,9069007,411,0.239
PIN2LV,GRADE1,9069054,151,0.079
SAF2OD,GRADE1,9594991,1861,0.537
PIN2LV,GRADE1,9069068,1694,0.603
SHO2LM,GRADE1,9379243,0,0
SHO2LM,GRADE1,9071036,1246,0.436
SHO2LM,GRADE1,9070926,1957,1
PIN2LV,GRADE1,9126853,1168,0.312
PIN2LV,GRADE1,9139460,665,0.403
PIN2LV,GRADE1,9138269,111,0.037
PIN2LV,GRADE1,9139112,528,0.342
SAF2OD,GRADE1,9137399,1078,0.356
SHO2LM,GRADE1,9137598,2781,1
SHO2LM,GRADE1,9138290,0,0
SHO2LM,GRADE2,9139526,1903,0.994
SHO2LM,GRADE2,9139123,1238,0.1
SHO2LM,GRADE1,9249686,945,0.375
SHO2LM,GRADE1,9148839,1581,0.786
PIN2LV,GRADE1,9148625,261,0.194
LAK2LM,GRADE1,9085473,0,0
LAK2LM,GRADE1,9086019,81,0.033
BEL2LR,GRADE1,9148518,1709,0.844
GAR2OD,GRADE1,9139388,1895,0.46
GAR2OD,GRADE1,9071013,1785,0.976
GAR2OD,GRADE1,9068673,1351,0.469
GAR2OD,GRADE1,9101112,2023,1
